resident_id,resident_age,resident_care_level,resident_gender,resident_empathy,resident_activity,resident_patience,resident_independence,staff_id,staff_age,staff_expertise,staff_experience,staff_gender,caregiver_empathy,caregiver_activity_support,caregiver_patience,caregiver_independence_support,empathy_diff,activity_diff,patience_diff,independence_diff,max_diff,avg_diff,empathy_diff_sq,patience_diff_sq,empathy_patience_interaction,satisfaction_score
544,83,1,0,44.99055941275139,27.173567883861928,62.291597314653856,26.710438991533344,64,53,3,12,0,27.49969890682818,90.81290761884105,60.24582400793628,81.47820739036527,17.49086050592321,63.639339734979124,2.045773306717578,54.767768398831926,63.639339734979124,34.48593548661296,305.9302012376643,4.1851884224781735,35.78233553453841,62.89928993515437
522,87,3,0,50.35835425650078,33.928069308695605,100.0,63.96095939832435,77,40,2,12,1,62.446898032842334,52.34087251053631,48.252302243760504,70.79915263740037,12.088543776341552,18.412803201840703,51.747697756239496,6.83819323907602,51.747697756239496,22.27180949337444,146.13289063252608,2677.8242230711144,625.5543096511926,80.35423418107223
812,83,2,0,55.754352385868756,39.288769284539164,61.235232009926754,27.69657226041316,500,59,3,13,1,35.380817511358046,61.1715180162649,55.979274521003134,97.7851543626518,20.37353487451071,21.882748731725734,5.25595748892362,70.08858210223863,70.08858210223863,29.400205799349674,415.08092328290417,27.625089125372288,107.08243319953112,76.49432539881383
571,101,2,0,51.65936899626933,60.7862163892693,86.56173915221197,49.7227306845098,543,58,3,12,0,55.57466046012436,73.78794838526585,50.383611903232605,65.71809059192427,3.9152914638550342,13.00173199599655,36.178127248979365,15.995359907414468,36.178127248979365,17.272627654061353,15.329507246936096,1308.8568912433432,141.64791279619013,76.63683003274869
688,70,2,1,86.72617505183585,60.27079081832626,85.91721520788415,52.827295711406315,320,38,1,2,0,56.511767023571394,53.833775734822744,49.698684242173094,67.38193959258271,30.214408028264458,6.437015083503518,36.21853096571106,14.554643881176396,36.21853096571106,21.856149489663856,912.9104524984517,1311.781985314171,1094.3214727823251,68.7031724328414
236,80,2,0,42.171038962985484,30.447321785944155,100.0,35.677746063662255,661,39,2,7,0,55.00474498773901,62.92432638618281,54.376345584409435,69.75870889545027,12.833706024753525,32.47700460023866,45.623654415590565,34.080962831788014,45.623654415590565,31.25383196809269,164.70401032979493,2081.5178422332365,585.5205685446374,72.19008258795601
68,74,3,1,72.9047208704563,50.113402705912,100.0,52.718809225175754,102,66,1,11,1,51.97546268362258,58.591446469304294,75.8829686378696,71.63000969705304,20.92925818683372,8.478043763392293,24.117031362130405,18.911200471877287,24.117031362130405,18.108883446058428,438.0338482511463,581.6312017219815,504.7515760779934,67.99700614235152
140,82,1,0,70.6439921907535,52.545550438861156,69.61917263417762,13.200953909534515,281,67,1,12,1,61.46599758589076,47.16397379597958,71.08768087574782,44.3012909109984,9.177994604862732,5.381576642881576,1.4685082415702055,31.10033700146388,31.10033700146388,11.782104122694598,84.23558496688942,2.156516455559617,13.477960718327804,98.42145756218807
140,82,1,0,48.97993359484711,54.33903733496143,100.0,22.53004977231408,925,49,2,15,0,45.460863510336196,69.44040950143338,58.252566819836,67.00930914769945,3.519070084510915,15.101372166471947,41.747433180164,44.479259375385375,44.479259375385375,26.21178370163306,12.383854259699657,1742.8481771322583,146.9121432094335,82.02425484963752
452,76,1,0,49.34795089743927,44.18217933331759,98.73328908814342,32.404538963827484,765,64,2,3,1,52.78801992120947,68.23547901946019,37.833904230510186,69.43736286373951,3.4400690237701994,24.053299686142594,60.89938485763324,37.032823899912025,60.89938485763324,31.356394366864514,11.834074888303252,3708.735076038128,209.49808741540403,70.88385994823004
89,94,2,0,64.42837137517864,29.80832522623376,86.5763530622147,36.406662115943504,319,39,2,7,1,58.391783506377934,59.559724468264584,41.00223250625491,73.95307252649332,6.036587868800709,29.751399242030825,45.57412055595978,37.54641041054981,45.57412055595978,29.727129519335282,36.44039309775188,2077.000464449156,275.1121832793678,72.8486277206773
591,72,2,0,85.20411866583493,59.87947929185765,84.91881778634729,64.93122785674211,827,36,2,3,0,57.25561925830365,53.057155714284306,48.24943810194358,73.12822236766847,27.948499407531273,6.822323577573343,36.66937968440371,8.19699451092636,36.66937968440371,19.90929929510867,781.1186191327758,1344.6434064389593,1024.8541363840964,74.41435088040177
412,73,1,0,54.03687610229734,44.543464679402746,77.63654214647221,66.84765419902524,412,40,2,8,0,71.58692836954863,40.77306569472887,71.47441941113794,66.26859523795002,17.55005226725129,3.770398984673875,6.162122735334265,0.5790589610752193,17.55005226725129,7.015408237083662,308.0043345832521,37.97175660532344,108.14557608233382,92.50242432719541
948,88,2,0,65.55463691588413,56.61853747412648,94.74592155344048,37.23809487243194,622,58,3,3,0,70.11559707672797,60.46178985264444,52.978117499237754,93.31785313042957,4.560960160843834,3.843252378517967,41.76780405420273,56.07975825799763,56.07975825799763,26.56294371289054,20.80235758880461,1744.549455510274,190.5012902971502,80.50808704945612
571,101,2,0,58.09910487655869,36.901798983265834,89.7967568347249,63.057067163227,762,73,2,10,0,53.76282829861513,57.782756023863435,61.43132179858201,80.70912943374587,4.336276577943558,20.8809570405976,28.36543503614289,17.65206227051887,28.36543503614289,17.808682731300728,18.80329456042189,804.5979047896427,123.00037157040599,91.23579191932846
571,101,2,0,55.00027508237994,33.34264780463002,57.70115584879419,22.975142983583204,987,51,2,5,0,52.10618702104851,85.23426144184825,61.3275309590526,68.16169419679878,2.8940880613314306,51.89161363721823,3.626375110258415,45.18655121321557,51.89161363721823,25.89965700550591,8.37574570674112,13.150596440301733,10.495048912508329,78.37612519129712
276,86,3,0,62.454506455031904,39.549382648777566,57.45483873743419,36.88657650671096,827,36,2,3,0,51.274021669550976,47.53040802539573,61.097993459275116,72.03905351344905,11.180484785480928,7.981025376618163,3.6431547218409293,35.15247700673809,35.15247700673809,14.489285472669527,125.00324003837052,13.272576327271858,40.73223593869551,100.0
661,66,2,0,62.774792317882685,33.97795696903219,87.30010539527176,68.47068981907485,278,70,1,8,0,56.89374316196075,51.97654443268357,52.26165209019565,74.46098618575219,5.881049155921936,17.998587463651376,35.038453305076104,5.990296366677342,35.038453305076104,16.22709657283169,34.586739174370116,1227.6932100119984,206.062866234628,84.7139506333203
71,70,1,0,36.55068417885612,68.74185649381796,72.76025932659547,35.74373332581064,293,43,1,9,0,78.5039827793742,55.523419752029326,60.96696730291282,56.812363111337476,41.953298600518075,13.218436741788636,11.793292023682653,21.068629785526838,41.953298600518075,22.00841428787905,1760.0792634642319,139.0817367558569,494.7675017526664,61.472485873145075
543,79,3,0,53.07054726122453,42.61996673313047,100.0,60.38995802382422,97,53,2,8,0,45.93049095534464,32.36072787126577,57.126033310572936,53.25801718317652,7.140056305879895,10.259238861864695,42.873966689427064,7.131940840647701,42.873966689427064,16.85130067445484,50.98040405113525,1838.1770196861014,306.1225362189283,85.1570839558753
