patient_empathy,patient_activity,patient_patience,patient_independence,caregiver_empathy,caregiver_activity_support,caregiver_patience,caregiver_independence_support,empathy_diff,activity_diff,patience_diff,independence_diff,max_diff,avg_diff,empathy_diff_sq,patience_diff_sq,empathy_patience_interaction,satisfaction_score
11.959424593830171,71.3244787222995,76.07850486168974,56.127719756949624,77.0967179954561,49.379559636439076,52.27328293819941,42.75410183585496,65.13729340162593,21.944919085860427,23.80522192349033,13.373617921094663,65.13729340162593,31.065263083017836,4242.8669916895005,566.6885908266246,1550.6077249212074,36.80204795775261
31.435598107632668,50.85706911647028,90.7566473926093,24.929222914887493,41.038292303562976,75.55511385430486,22.879816549162246,7.697990982879299,9.602694195930308,24.698044737834586,67.87683084344705,17.231231932008193,67.87683084344705,29.852200427305036,92.21173582055363,4607.264165349925,651.8004495785124,62.53134895474735
28.9751452913768,16.122128725400444,92.96976523425731,80.8120379564417,63.34037565104234,87.14605901877177,80.36720768991145,18.657005888603585,34.365230359665546,71.02393029337132,12.602557544345856,62.155032067838114,71.02393029337132,45.03668756630521,1180.9690576728785,158.82445665854866,433.0897931323863,50.654475854069496
80.74401551640625,89.60912999234932,31.800347497186387,11.005192452767677,22.793516254194166,42.71077886262563,81.80147659224932,86.07305832563435,57.950499262212084,46.89835112972369,50.00112909506293,75.06786587286668,75.06786587286668,57.47946133996635,3358.260364739643,2500.1129107811485,2897.5903947332154,16.722807633967545
0.6952130531190703,51.07473025775657,41.7411003148779,22.210781047073024,11.98653673336828,33.7615171403628,94.29097039125192,32.320293202075526,11.29132368024921,17.313213117393772,52.54987007637402,10.109512155002502,52.54987007637402,22.815979757254876,127.49399045215657,2761.4888450437898,593.3575923873814,82.91088414914954
36.3629602379294,97.17820827209607,96.24472949421113,25.178229582536417,49.72485058923854,30.087830981676966,28.484049437746762,3.6886947354532795,13.361890351309142,67.0903772904191,67.76068005646437,21.48953484708314,67.76068005646437,42.42562063631894,178.54011376040836,4591.5097617145275,905.410777044617,48.30470269657307
60.956433397989684,50.26790232288615,5.147875124998935,27.864646423661142,90.82658859666537,23.95618906669724,14.48948720912231,48.9452760277563,29.87015519867569,26.31171325618891,9.341612084123375,21.080629604095158,29.87015519867569,21.65102753577078,892.2261715929724,87.26571633023985,279.03540275858944,80.93392891066173
23.763754399239968,72.82163486118596,36.77831327192532,63.23058305935795,63.35297107608947,53.57746840747585,9.02897700544083,83.5302495589238,39.5892166768495,19.244166453710108,27.74933626648449,20.299666499565852,39.5892166768495,26.720596474152487,1567.3060770865388,770.0256632304314,1098.5744860926125,68.62515057172924
32.07800649717358,18.651851039985424,4.077514155476392,59.08929431882418,67.75643618422824,1.6587828927856152,51.2093058299281,22.649577519793795,35.67842968705465,16.993068147199807,47.131791674451705,36.439716799030386,47.131791674451705,34.06075157693414,1272.9503449341028,2221.405786443915,1681.588315281833,50.13777746517115
69.09377381024659,38.67353463005374,93.67299887367345,13.752094414599325,34.10663510502585,11.347352124058908,92.46936182785628,87.7339353380981,34.98713870522074,27.32618250599483,1.2036370458171746,73.98184092349878,73.98184092349878,34.374699795132884,1224.099874778355,1.4487421380634953,42.11181627274761,68.81673306449987
25.79416277151556,65.99840460341791,81.72222002012158,55.52008115994623,52.965057835600646,24.18522909004517,9.310276780589922,89.72157579533267,27.170895064085087,41.81317551337274,72.41194323953167,34.20149463538644,72.41194323953167,43.89937711309398,738.2575385835233,5243.489523725156,1967.4973111478005,44.141382532134
33.90297910487007,34.92095746126609,72.59556788702393,89.71102599525771,88.70864242651173,77.98755458576238,64.20316461542878,8.413996499504883,54.80566332164166,43.06659712449629,8.392403271595157,81.29702949575284,81.29702949575284,46.890423303371485,3003.660732125138,70.4324326730811,459.9512281624882,38.32022387029616
16.162871409461378,89.85541885270793,60.642905965958995,0.9197051616629648,10.147154286603211,66.35017691080559,0.5061583846218687,16.080805141749867,6.015717122858167,23.50524194190234,60.136747581337126,15.161099980086902,60.136747581337126,26.204701656546135,36.18885250224894,3616.4284096614565,361.7656621380492,78.27285457719886
65.19612595026005,22.42693094605598,71.2179221347536,23.724908749680008,32.539969815926774,74.64914051180241,64.96328990472146,84.9223410494178,32.65615613433328,52.22220956574644,6.254632230032129,61.197432299737784,61.197432299737784,38.08260755746241,1066.424533469953,39.12042433295669,204.25224666676237,60.7707109687032
65.76128923003434,56.830860333547164,9.367476782809248,36.77158030594335,26.520236768172545,24.398964337908357,97.30105547524455,39.30977246667604,39.24105246186179,32.43189599563881,87.9335786924353,2.5381921607326845,87.9335786924353,40.53617982766715,1539.8601983145893,7732.314261658712,3450.606174629106,43.85543450476811
79.48113035416485,50.26370931051921,57.69038846263591,49.25176938188639,19.52429877980445,72.24521152615053,28.07723624408558,2.431596643145384,59.95683157436039,21.981502215631316,29.61315221855033,46.82017273874101,59.95683157436039,39.59291468682076,3594.821652436219,876.9387843190323,1775.510779953519,36.88604727490655
64.54722959071678,17.711067940704893,94.04585843529144,95.39285770025873,91.48643902204485,37.01587002554444,1.5456616528867428,92.83185625877253,26.939209431328067,19.304802084839544,92.50019678240469,2.561001441486198,92.50019678240469,35.326302435014625,725.7210047849551,8556.28640478359,2491.8821735602583,56.085601902954366
96.36199770892529,85.300945546736,29.444889206958567,38.50977286019253,85.11366715168569,31.692200515627768,16.94927466860925,55.68012624583501,11.248330557239598,53.608745031108235,12.495614538349319,17.170353385642485,53.608745031108235,23.63076087808491,126.52494032493009,156.14038269100686,140.554802843202,79.22730550130746
93.6154774160781,69.6029796674973,57.0061170089365,9.717649377076853,61.500722669916975,99.00538501042632,14.008401523652402,51.832965236373674,32.11475474616112,29.40240534292903,42.9977154852841,42.11531585929682,42.9977154852841,36.657547858417765,1031.3574724060782,1848.8035369534398,1380.861087455113,57.47766988813622
69.7015740995268,70.24840839871092,35.94911512197552,29.359184426449335,80.93611554785136,81.01133946791808,86.70723185801037,91.32405525564712,11.234541448324563,10.762931069207156,50.75811673603486,61.96487082919779,61.96487082919779,33.68011502069109,126.21492155412258,2576.386414588942,570.2441663098803,70.30967563120944
51.13423988609378,50.15162946871996,79.82951789667752,64.99639307777652,70.19668772577033,79.57926694361011,89.00053418175663,33.79951568515358,19.06244783967655,29.427637474890147,9.17101628507912,31.196877392622937,31.196877392622937,22.21449474806719,363.3769176403892,84.10753970118641,174.82201957114492,80.2517670545573
57.8280140996174,3.5942273796742086,46.55980181324602,54.26446347075766,28.65412521282844,59.08332605690107,3.050024993904943,3.7348188749214417,29.17388888678896,55.48909867722686,43.50977681934108,50.52964459583622,55.48909867722686,44.675602244798284,851.1157927787083,1893.10067886887,1269.3493944164425,44.90413915256395
82.26005606596583,36.019064141126286,12.706051265188478,52.224326005480435,76.99935530986109,21.582102749684317,62.28904758190003,8.5347464993768,5.26070075610474,14.436961391441969,49.58299631671155,43.689579506103634,49.58299631671155,28.242559492590473,27.67497244528098,2458.4735237430314,260.84130621326295,73.74847292754113
54.06351216101065,63.742990149820656,72.60913337226616,97.58520794625346,51.630034830119534,32.2956472941246,79.51861947687037,27.083225126207424,2.4334773308911153,31.447342855696057,6.909486104604213,70.50198282004604,70.50198282004604,27.823072277809356,5.9218119199609465,47.7409982297187,16.814077803661508,81.26155864152439
43.89714207056361,7.845638134226595,2.535074341545751,96.26484146779251,83.59801205122058,69.59742060936979,40.89529444142699,17.329432007084577,39.70086998065697,61.751782475143195,38.36022009988124,78.93540946070793,78.93540946070793,54.687070504097335,1576.1590772210295,1471.5064861113326,1522.9341106147692,34.8419394207972
54.92266647061205,71.45959227000624,66.01973767177313,27.993389694594285,95.48652806631941,73.78969166957685,55.43540525114007,61.17207462343522,40.56386159570736,2.3300993995706136,10.58433242063306,33.17868492884094,40.56386159570736,21.66424458618799,1645.4268675557023,112.0280927904641,429.3413953935177,58.664142215135364
41.96000624277899,24.773098950115745,35.597267865126156,75.78461104643691,1.4393488629755868,11.607264050691624,4.600264202175275,4.072880231897013,40.5206573798034,13.165834899424121,30.99700366295088,71.71173081453989,71.71173081453989,39.098806689179575,1641.923674491416,960.8142360809903,1256.0189652269437,48.2207526086757
47.41738290873252,9.783416065100148,49.16158751168324,47.34717707805657,17.320186991001517,43.385164923797305,39.85047343973734,61.585009805221645,30.097195917731003,33.60174885869716,9.311114071945894,14.237832727165078,33.60174885869716,21.811972893884786,905.8412021102838,86.69684526078886,280.23842443569765,77.51721056459867
63.50936508676438,4.530400977204452,37.46126146264712,62.58599157142364,50.31362585800877,85.64898411883223,65.8693631618945,16.29344270814297,13.195739228755613,81.11858314162778,28.408101699247375,46.29254886328067,81.11858314162778,42.25374323322786,174.1275337933198,807.0202421547816,374.8659020072376,64.67484724904764
2.6511310541621813,58.57755812734633,94.02302414249576,57.5474177875879,38.816992620652194,64.32882184423532,45.825289049151664,54.56167893159349,36.165861566490015,5.751263716888992,48.19773509334409,2.9857388559944056,48.19773509334409,23.27514980817938,1307.9695428465195,2323.0216681281727,1743.1126152042402,57.93193098932832
94.14648087765252,38.610263780077425,96.11905638239142,90.53506419560637,19.579113478929642,6.9361300875165455,10.077800137742665,1.8221825651549728,74.56736739872288,31.67413369256088,86.04125624464875,88.71288163045139,88.71288163045139,70.24890974159598,5560.29228077612,7403.097776157308,6415.869965842383,3.902719230906899
7.118864846022898,31.89756302937613,84.48753109694546,2.3271935735825866,81.44684825889358,28.185477477339994,11.816482762165625,69.67371653641507,74.32798341287068,3.712085552036136,72.67104833477984,67.34652296283248,74.32798341287068,54.51441006562979,5524.649118223979,5281.0812660759075,5401.492475223439,6.144085290489803
62.8942846779884,87.74720135270529,73.50710438038858,80.34809303848486,28.203457257130648,17.743954377972283,75.06147516408583,80.6834739267264,34.69082742085776,70.003246974733,1.5543707836972516,0.335380888241545,70.003246974733,26.64595651688239,1203.4535071437365,2.416068533211608,53.92240860526478,62.581146253731276
37.201808579278314,77.64129607419969,34.08035402530179,93.07573256035647,85.84127518430118,42.89940273750184,75.08710677914974,75.45428740846823,48.63946660502287,34.74189333669785,41.00675275384795,17.62144515188824,48.63946660502287,35.502389461864226,2365.7977116211346,1681.5537714152163,1994.5465811512167,37.88629946401867
10.31238688359326,90.25529066795667,50.525237244785714,82.64574661077417,32.00496010306117,89.55232284962005,38.92016787341631,1.083765148029836,21.69257321946791,0.7029678183366173,11.605069371369403,81.56198146274433,81.56198146274433,28.890647967979564,470.5677328819764,134.67763511429624,251.74381705543522,78.98317345568331
95.06071469375561,57.34378881232861,63.183721216979926,44.84455219783198,29.321077169806454,32.8664545369916,67.25184560770384,75.237452943768,65.73963752394916,24.477334275337014,4.068124390723916,30.392900745936025,65.73963752394916,31.169499233986528,4321.6999417802235,16.549636058402836,267.4370228485268,39.22671201645289
79.15790437258485,78.96181427945538,9.120610304869036,49.442030470258146,5.755876001664428,54.95288823237355,44.1530501373377,88.77041827582998,73.40202837092042,24.00892604708183,35.03243983246867,39.328387805571836,73.40202837092042,42.94294551401069,5387.857768965406,1227.2718406155375,2571.452142485428,23.005980106466225
14.299168205283586,76.15106317174723,61.82180633162611,10.112267612279025,8.410680611499743,70.096913145912,7.276300636419353,82.18600592903562,5.888487593783843,6.054150025835227,54.54550569520676,72.07373831675659,72.07373831675659,34.640470407895606,34.67428614214624,2975.212191545833,321.19053358289096,66.0995423319304
70.62422271564962,8.134878064189976,8.483771408519193,98.66395785011754,37.427079575612034,37.06421470668909,81.27995672575025,94.72485773838586,33.19714314003759,28.929336642499116,72.79618531723106,3.939100111731676,72.79618531723106,34.71544130287486,1102.0503126601448,5299.284596740647,2416.6253840248223,43.41678200579236
77.71469159274368,55.840424973580504,42.42220092469763,90.6354385094736,11.119748230615134,49.262510429085914,1.1353644767419069,46.86606419941263,66.59494336212855,6.57791454449459,41.28683644795572,43.769374310060975,66.59494336212855,39.55726716615996,4434.886481405109,1704.602863880245,2749.494534853076,26.091204601756218
5.630327568183735,11.881791626807193,11.752624677710488,64.92103021160635,74.60448792654233,58.336876509715964,96.21725484745419,37.48705795237041,68.9741603583586,46.45508488290877,84.4646301697437,27.433972259235944,84.4646301697437,56.831961917561756,4757.434797140568,7134.273749711578,5825.876945937356,7.753590166506663
22.359583851945263,96.32225394406113,1.2154474689816341,96.98788267076391,4.315991195057611,89.11431136980711,52.77011090862999,99.29647961193004,18.043592656887654,7.2079425742540195,51.55466343964835,2.3085969411661296,51.55466343964835,19.77869890298904,325.5712359676901,2657.8833223754145,930.2313466679534,72.17121430505932
7.379656473539886,55.38542844013208,96.9302535619099,52.30978441701488,62.93986381352625,69.57486889846172,45.454106476777326,62.75580800840635,55.56020733998636,14.189440458329635,51.47614708513257,10.446023591391466,55.56020733998636,32.91795461871001,3086.9366396622745,2649.7937187302023,2860.0254051136,36.14525860972969
4.5446380341457875,28.096318959223034,95.04114840765587,89.02637838909163,45.56567527857129,62.013259780153675,27.738118298113267,18.81211597237613,41.0210372444255,33.91694082093064,67.3030301095426,70.2142624167155,70.2142624167155,53.11381764790356,1682.725496608544,4529.697861925998,2760.840104786238,21.92479798687217
46.36984049399822,35.33522280260528,58.365611185087204,7.773463696498483,97.43948076661665,98.62107444796028,69.81617140197451,53.60963663441204,51.069640272618436,63.285851645355,11.450560216887311,45.83617293791356,63.285851645355,42.910556268193574,2608.1081575746507,131.11532928056238,584.7759911963907,36.979663662044594
68.47311725538793,16.26169393448913,91.09271844938425,82.2537242923169,94.9799913291924,72.571950838836,61.34151959357899,41.82430362906189,26.506874073804468,56.31025690434687,29.751198855805264,40.429420663255016,56.31025690434687,38.2494376243029,702.6143731645275,885.1338333576684,788.6112816155457,53.213330897903184
93.27284833540132,86.60638895004084,4.521867010618941,2.6366974497252005,37.64633668780496,81.0553330781833,98.72761293149445,15.041689110352818,55.62651164759636,5.5510558718575425,94.2057459208755,12.404991660627617,94.2057459208755,41.947076275239255,3094.3087980801733,8874.722564508551,5240.337022738085,16.582407696034256
96.99143978146031,84.21189231357087,83.83287047111378,46.86931597949703,41.48195023376652,27.340707193070624,5.6375496650927115,86.47223762550531,55.509489547693796,56.87118512050024,78.19532080602107,39.602921646008284,78.19532080602107,57.54472928005585,3081.303429845527,6114.508195956552,4340.58234296039,12.672857937570688
81.29010091300776,99.97176732861305,99.66368370739053,55.543170560262745,76.89874151805105,94.47657298824281,84.96473906774115,24.734810174319765,4.391359394956709,5.495194340370247,14.698944639649383,30.80836038594298,30.80836038594298,13.848464690229829,19.28403733567455,216.05897351947735,64.54834863927287,88.77537777724403
95.40510272587224,60.617463445088006,22.864280550346272,67.17006844058567,61.81282404578958,35.81627180328405,11.355759219962902,67.15731955927996,33.59227868008266,24.801191641803953,11.50852133038337,0.01274888130571128,33.59227868008266,17.478685133393924,1128.441186920336,132.44606321188903,386.5974557259138,74.23854658705717
52.03077009037933,77.23183917356393,52.01635011119934,85.21815003185401,55.190683877448556,56.093797153538624,87.66536026583451,40.3482866212397,3.159913787069229,21.138042020025303,35.64901015463517,44.86986341061431,44.86986341061431,26.204207343086004,9.985055141710196,1270.8519250052816,112.64779868300262,83.60547437538176
70.40797680992236,21.296416150891073,13.637147558676975,1.4544665667881929,35.058755880659696,58.991768685463306,39.22440450997323,43.747492202372904,35.349220929262664,37.69535253457224,25.587256951296258,42.29302563558471,42.29302563558471,35.23121401267896,1249.5674203058215,654.7077182916587,904.4895989451833,66.35214871453222
90.41586944937484,34.82554670233004,51.39894891598108,78.3653012741143,39.65427823212701,62.20867002278735,86.23637087467452,94.9520623657642,50.761591217247826,27.383123320457315,34.83742195869344,16.586761091649905,50.761591217247826,32.39222439701212,2576.7391429069717,1213.6459687280558,1768.4029725299695,32.32336184271173
45.913575623826134,98.0032575285477,49.26180939928696,32.875161028750824,63.34008543167258,24.014561877819308,7.586332810866391,12.887972191064922,17.426509807846443,73.9886956507284,41.675476588420565,19.987188837685903,73.9886956507284,38.26946772117033,303.68324408296826,1736.8453488719906,726.2581015147858,59.747652745557396
12.804583895777244,15.190269351229436,13.882717264941014,64.08747448032146,18.188008439914483,34.56672833238632,89.67884099060119,47.39616402628724,5.38342454413724,19.376458981156883,75.79612372566018,16.691310454034223,75.79612372566018,29.311829426247133,28.98125982241925,5745.052371835586,408.04271281518197,62.373577109032595
19.228901880867078,4.086861626647886,16.893506307216455,27.85903390319586,17.70104842767468,8.87025337570556,12.06358711006008,46.077876803272574,1.527853453192396,4.7833917490576745,4.829919197156375,18.218842900076712,18.218842900076712,7.3400018248707894,2.334336174431929,23.32811945105968,7.3794087240156125,100.0
20.63337184057925,36.42698610480755,50.34172708548569,69.03948286293652,3.9312139841098936,79.94103989090426,62.79003894909078,8.17590319488719,16.702157856469356,43.51405378609672,12.448311863605092,60.86357966804933,60.86357966804933,33.38202579355512,278.96207706242103,154.96046825357126,207.91366979249247,73.44466560182802
80.62012797930613,74.82596903836584,18.45210193563773,20.93493233367103,37.0472102791382,48.45229851910213,61.825477153029595,36.891363956977244,43.572917700167935,26.37367051926371,43.37337521739187,15.956431623306216,43.572917700167935,32.319098765032436,1898.5991569056082,1881.249677748663,1889.9045087259194,41.50504839365469
46.25347161331479,74.74709381337566,3.66832028905979,25.243694434402077,71.33495858845524,89.52068376871993,51.167744211566614,53.211348526531566,25.08148697514045,14.773589955344278,47.49942392250682,27.96765409212949,47.49942392250682,28.83053873628026,629.0809888841401,2256.1952729700133,1191.3561824390295,62.66199939911953
53.261726645502314,24.247050363472965,26.924323094938096,37.728416310462265,2.007119777772637,32.20791655831783,21.144800699654464,32.74973521779147,51.25460686772968,7.960866194844861,5.779522395283632,4.978681092670797,51.25460686772968,17.49341913763224,2627.034725165522,33.402879117585044,296.2271482535019,52.394714235993
11.976213181925122,89.0527280739895,59.359245355404866,67.91023191444896,78.91712386073382,49.84421989290573,8.69202880874237,53.71065418185478,66.9409106788087,39.20850818108377,50.667216546662495,14.199577732594179,66.9409106788087,42.75405328478729,4481.085522508245,2567.16683258639,3391.7096171939925,25.03278023076624
43.16595462296794,12.758030279556376,28.377590579872447,36.30822963986351,64.59172413316013,57.077830466891186,35.60967258978462,98.65152487929797,21.42576951019219,44.319800187334806,7.232082009912176,62.343295239434454,62.343295239434454,33.830236736718405,459.06359910388124,52.30301019809534,154.95292222318577,70.47288478651352
60.577481935688716,23.72267917359945,10.178247262040374,15.285913918433202,24.595772838450813,16.06813732595557,18.656702405130577,28.50951686938471,35.9817090972379,7.6545418476438805,8.478455143090203,13.22360295095151,35.9817090972379,16.33457725973087,1294.6833895582529,71.88420161339272,305.0693065526523,77.25677747383041
41.03968269896615,98.23786169086064,11.203890216805235,39.785559904574164,96.94704332753689,86.55071258939803,81.707207094928,25.790282704493983,55.907360628570736,11.687149101462609,70.50331687812276,13.995277200080182,70.50331687812276,38.023275952059066,3125.632972453061,4970.7176908169895,3941.654362215607,19.382403374787682
17.088758739006582,66.8643219924431,92.93759891275857,55.67628930139298,57.161268946989985,27.997909366028416,76.94929331919369,18.704374855752338,40.0725102079834,38.86641262641468,15.988305593564888,36.971914445640635,40.0725102079834,32.9747857184009,1605.8060743689337,255.6259157532183,640.6915391064871,47.123493418060725
50.7610378684455,24.240973241508023,11.483682473920354,61.06200424416326,28.863055324025577,58.123822142261226,15.436271527420232,48.114010185481746,21.89798254441992,33.8828489007532,3.952589053499878,12.947994058681516,33.8828489007532,18.17035363933863,479.5216395157196,15.622960225847061,86.55372609880558,71.19136917788137
53.258943255158584,5.182353682242691,33.660427819392055,13.441467693897424,6.337497047276774,98.99602323899452,32.235384497472296,80.98744458546349,46.92144620788181,93.81366955675183,1.425043321919759,67.54597689156607,93.81366955675183,52.42653399452986,2201.622114239146,2.0307484693481017,66.86509357335916,38.21379059744434
76.02278598896865,59.56387406078443,47.15761885501584,41.18409141472685,34.88682665429953,92.95291442478259,83.06194077877291,96.50269106665125,41.13595933466912,33.38904036399816,35.90432192375707,55.3185996519244,55.3185996519244,41.43698031858719,1692.1671503835512,1289.1203328047823,1476.9587265945395,34.20532135370161
12.429722348554472,73.08674752036443,93.83404568210378,18.123306616566015,6.6496267366777495,74.11206492900591,57.44731131799119,84.1828776758272,5.780095611876723,1.0253174086414845,36.386734364112584,66.05957105926119,66.05957105926119,27.312929610972994,33.40950528243655,1323.9944376844917,210.3188036285311,80.79688112004636
20.162732004774455,16.36559428657045,16.426579793099293,81.45747202313821,66.51972206962002,52.30654247691193,35.88304841235025,87.72005408131082,46.35699006484556,35.94094819034148,19.456468619250955,6.262582058172612,46.35699006484556,27.00424723315265,2148.97052787219,378.5541711318972,901.943322479596,47.60953986881623
39.244510742263536,81.65994394715771,43.91349085702184,37.69444294249076,46.26797856696064,30.13778741641421,74.76093801762511,50.27203900924791,7.023467824697107,51.5221565307435,30.847447160603267,12.577596066757152,51.5221565307435,25.492666895700257,49.329100284555516,951.5649963262106,216.65605260654118,77.0772762976974
38.38912213732114,54.35528611139886,90.6472110964547,62.42379959139921,11.689804070836407,93.98321236134751,62.770805307141785,33.49056146570861,26.69931806648473,39.62792624994865,27.876405789312912,28.9332381256906,39.62792624994865,30.784222057859225,712.8535852153178,777.0939997304384,744.2810247192617,64.11216031703584
13.927207266338726,79.4025189270296,62.00727559285135,53.34610919763215,89.38925830509577,78.85972112245308,15.167487973275119,31.172206779554823,75.46205103875704,0.5427978045765229,46.83978761957623,22.17390241807733,75.46205103875704,36.25463472024678,5694.521146975972,2193.9657042470067,3534.6264439930014,32.613161587348586
3.353243473577938,56.98896848713165,76.24586857406905,87.67656367617495,34.20817487159075,82.12573046720128,11.063173695520723,84.64522917345182,30.854931398012813,25.13676198006963,65.18269487854833,3.0313345027231264,65.18269487854833,31.051430689838476,952.0267915760769,4248.783711629931,2011.20757881521,45.362459987354775
12.748866233198243,39.72872905603673,79.72953657795536,14.991742734877377,22.92513952326415,72.22525683930662,72.00365365460743,64.11476328852973,10.176273290065907,32.4965277832699,7.725882923347925,49.12302055365235,49.12302055365235,24.88042613758402,103.55653807410881,59.68926694527907,78.6206960350418,86.10533787737631
25.179905890695274,34.56959935039195,18.159771680142565,90.84505613336283,58.339179476612046,40.08514167636399,46.20058036441327,94.72833396118153,33.15927358591677,5.515542325972042,28.040808684270704,3.883277827818702,33.15927358591677,17.649725605994554,1099.5374247456778,786.2869516678713,929.8128467320832,82.37861475534217
15.33514031160802,58.62298320167972,50.5888678884466,61.14542354346478,1.8110183820840509,87.21239089441515,93.21182824836124,56.51331835892089,13.52412192952397,28.589407692735428,42.62296035991464,4.632105184543889,42.62296035991464,22.342148791679485,182.90187396463114,1816.716749842855,576.4381129047525,78.38158834465018
70.72386343133986,15.253904291426135,57.62883601668132,60.67150463828559,42.4130671302386,73.64442356247228,93.43670147690149,92.55685129067763,28.310796301101263,58.390519271046145,35.80786546022017,31.885346652392037,58.390519271046145,38.598631921189906,801.5011872024489,1282.2032288172288,1013.7491850215329,53.88039317735856
45.08393714041321,11.323804584075525,98.48411989623345,83.88980864459342,12.466268120326685,92.08418826173724,86.98963620621282,51.88380571260721,32.617669020086524,80.76038367766171,11.49448369002063,32.0060029319862,80.76038367766171,39.21963482993877,1063.912332303912,132.12315530015027,374.9232645578757,48.71782989256987
5.476163882203133,33.519724164590095,80.28534485980114,0.4632023004602859,33.34991716911442,39.81686935909433,53.73956029379229,91.98556164127605,27.87375328691129,6.297145194504239,26.545784566008855,91.52235934081577,91.52235934081577,38.059760597060034,776.9461222995978,704.678678224954,739.9306498004282,74.71846753155147
34.634599436596126,34.69532018962277,73.75012481097484,45.221794088980715,22.460482293998197,45.24395161326934,14.085702037979985,17.63869865062233,12.174117142597929,10.548631423646569,59.664422772994854,27.583095438358384,59.664422772994854,27.492566694399436,148.20912820169676,3559.843344834667,726.3616720839269,54.600075663972994
91.48459010681,36.23938991166331,58.05883502780434,63.22642879195304,1.3094456588333636,66.35373720167107,17.803596686975144,96.10703174694551,90.17514444797663,30.114347290007757,40.255238340829194,32.88060295499247,90.17514444797663,48.356333258451514,8131.556676213451,1620.4842138769648,3630.021932172,23.60898803266223
14.866272775311295,41.462412372702374,8.534966807864386,99.68742518459473,50.21950103312426,59.53850173200438,6.7076477388427485,74.99604703991778,35.353228257812965,18.076089359302003,1.8273190690216374,24.691378144676946,35.353228257812965,19.987003707703387,1249.8507482490252,3.339094980010104,64.60162814697624,76.91136653488307
20.513964048200716,19.068772066366655,3.654966784809488,47.206694510999924,56.48411332626164,6.570863942835237,77.55276166950105,45.32888347480276,35.97014927806093,12.497908123531419,73.89779488469156,1.8778110361971656,73.89779488469156,31.060915830620267,1293.8516390859872,5460.884088819947,2658.114713321883,49.008745645217736
